model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.0,False,0.835842889547348
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.0,False,0.9205128371715545
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.0,False,0.9224222660064697
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.0,False,0.7528641819953918
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.0,False,0.8339334607124329
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.0,False,0.9188216090202331
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.0,False,0.9242771625518799
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.1,False,0.9122749745845795
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.1,False,0.9198036193847656
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.1,False,0.9249863743782043
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.1,False,0.9268958151340485
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.1,False,0.9121113061904907
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.1,False,0.9199127316474914
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.1,False,0.9283142626285553
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.1,False,0.9261320412158967
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.2,False,0.9106928586959839
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.2,False,0.9221494853496551
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.2,False,0.9259683668613434
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.2,False,0.9251500368118286
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.2,False,0.91320241689682
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.2,False,0.9220403909683228
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.2,False,0.926186591386795
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.2,False,0.9290234684944153
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.3,False,0.910256427526474
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.3,False,0.9248772621154785
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.3,False,0.9254773795604706
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.3,False,0.9279323637485504
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.3,False,0.9111293077468872
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.3,False,0.9253137171268463
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.3,False,0.9254228174686432
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.3,False,0.9284233629703522
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.4,False,0.9097108721733094
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.4,False,0.9234588265419006
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.9256410539150238
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.9265684902667999
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.4,False,0.9078014314174652
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.4,False,0.9213857293128968
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.4,False,0.9249863743782043
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.4,False,0.9255319356918335
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.5,False,0.9006001234054566
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.5,False,0.9187670648097992
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.9226950526237487
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.9231314957141876
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.5,False,0.8995635747909546
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.5,False,0.9203491628170013
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.5,False,0.9254773736000061
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.5,False,0.9231860399246216
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.0,False,0.9055101096630096
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.0,False,0.9049645602703095
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.0,False,0.9268958091735839
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.0,False,0.923513388633728
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.0,False,0.8951445937156677
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.0,False,0.9050191044807434
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.0,False,0.9240043759346008
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.0,False,0.9247681558132171
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.1,False,0.9153846323490142
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.1,False,0.9222040593624115
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.1,False,0.9242771685123443
