model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.9553203701972961
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.9525659680366516
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.953203821182251
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.9534647583961486
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.9552044034004211
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.952420997619629
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.9541316211223603
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.949666565656662
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.9520730674266815
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.9564511358737946
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.955668306350708
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.9538416862487793
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.954711502790451
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.9542765974998474
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.9541316211223603
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.9547405064105987
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.9551464140415191
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.9525079727172852
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.9546245217323304
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.956016230583191
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.9519280791282654
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.954711502790451
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.9561901926994324
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.9556683003902435
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.9527109265327454
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.9511452555656433
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.9523919939994812
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.9556682944297791
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.9543345808982849
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.9527399122714997
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.9554943442344666
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.954653513431549
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.9537837028503418
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.95572629570961
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.9564221501350403
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.9537257134914399
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.9538126945495605
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.9562481820583344
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.9558712601661682
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.9552623927593231
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.9556393086910248
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.0,False,0.9543055832386017
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.0,False,0.9544505596160888
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.0,False,0.9518990933895111
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.1,False,0.955233383178711
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.1,False,0.957639890909195
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.1,False,0.9542186021804809
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.2,False,0.955842262506485
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.2,False,0.9551754117012023
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.2,False,0.955668306350708
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.3,False,0.9554363548755646
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.3,False,0.9562771797180176
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.3,False,0.9543055951595306
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.4,False,0.9535227477550506
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.4,False,0.9552044034004211
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.4,False,0.9563351631164551
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.5,False,0.9541896164417267
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.5,False,0.9557842791080475
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.5,False,0.9549434542655945
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.0,False,0.8601043820381165
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.0,False,0.5270223259925843
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.0,False,0.5077123731374741
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.1,False,0.9536097347736359
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.1,False,0.9542186081409454
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.1,False,0.9534357726573944
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.2,False,0.9573209583759308
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.2,False,0.9522180318832397
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.2,False,0.9564511477947235
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.3,False,0.9557262837886811
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.3,False,0.9551753997802734
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.3,False,0.9548564732074738
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.9554653406143189
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.9563931584358215
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.9563931524753571
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.9544215738773346
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.952971875667572
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.9561611950397492
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.0,False,0.9445346415042877
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.0,False,0.9416352450847626
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.0,False,0.9406204521656036
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.1,False,0.9538996756076813
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.1,False,0.9540156483650207
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.1,False,0.9557552754878997
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.2,False,0.953087854385376
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.2,False,0.9551464200019837
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.2,False,0.9561901867389679
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.3,False,0.9554073572158813
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.3,False,0.9568860530853271
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.3,False,0.9545665383338928
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.9555813252925873
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.9569150328636169
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.9556393086910248
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.9547984838485718
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.9567410826683045
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.9574079394340516
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.0,False,0.9525659501552581
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.0,False,0.9526819288730621
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.0,False,0.9494925975799561
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.1,False,0.9545665264129639
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.1,False,0.957465922832489
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.1,False,0.9568570494651795
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.2,False,0.9555233299732209
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.2,False,0.9561322093009949
