model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,feat_mask_rate,edge_drop_rate,mlp_use,val_acc
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.3,False,0.7260000348091126
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.3,False,0.727400028705597
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.3,False,0.7326000452041626
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.3,False,0.7310000360012054
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.3,False,0.7250000357627868
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.3,False,0.7256000339984894
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.3,False,0.7302000343799591
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.3,False,0.7270000338554382
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.709000027179718
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.4,False,0.7080000340938568
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.6502000272274018
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.4,False,0.6558000266551971
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.7276000320911408
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.4,False,0.7346000373363495
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.7166000306606293
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.4,False,0.7186000406742096
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.7300000429153443
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.4,False,0.7322000384330749
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.7324000358581543
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.4,False,0.7276000320911408
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.7284000396728516
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.4,False,0.7278000235557556
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.7350000262260437
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.4,False,0.7358000338077545
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.7240000367164612
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.4,False,0.7244000315666199
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.7294000387191772
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.4,False,0.7264000356197358
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.4,False,0.7270000338554382
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.4,False,0.7250000238418579
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.4,False,0.7332000315189362
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.4,False,0.7350000381469727
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.7166000306606293
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.5,False,0.709000039100647
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.6586000323295593
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.5,False,0.6602000296115875
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.7254000246524811
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.5,False,0.7318000376224518
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.7196000397205353
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.5,False,0.7170000314712525
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.724800032377243
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.5,False,0.7316000461578369
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.7278000354766846
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.5,False,0.7308000326156616
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.7264000356197358
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.5,False,0.7316000401973725
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.7332000315189362
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.5,False,0.7330000340938568
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.7288000404834747
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.5,False,0.7264000356197358
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.7318000376224518
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.5,False,0.7352000296115875
CLGR,CiteSeer,20,1,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.5,False,0.7182000279426575
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.5,False,0.7232000410556794
CLGR,CiteSeer,50,1,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.5,False,0.7312000453472137
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.5,False,0.7312000334262848
