model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,feat_mask_rate,edge_drop_rate,mlp_use,val_acc
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.0,0.4,False,0.6404000222682953
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.0,0.4,False,0.5742000281810761
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.1,0.4,False,0.724200040102005
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.1,0.4,False,0.7162000238895416
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.1,0.4,False,0.68340003490448
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.2,0.4,False,0.7198000311851501
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.2,0.4,False,0.7196000397205353
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.2,0.4,False,0.7144000351428985
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.3,0.4,False,0.7226000308990479
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.3,0.4,False,0.727400028705597
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.3,0.4,False,0.7238000392913818
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.4,0.4,False,0.7172000288963318
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.4,0.4,False,0.7328000366687775
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.4,0.4,False,0.7296000361442566
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.5,0.4,False,0.7154000341892243
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.5,0.4,False,0.7292000353336334
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.5,0.4,False,0.7282000303268432
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.0,0.5,False,0.702200037240982
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.0,0.5,False,0.6552000284194947
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.0,0.5,False,0.5954000294208527
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.1,0.5,False,0.727800041437149
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.1,0.5,False,0.7148000299930573
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.1,0.5,False,0.6852000296115875
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.2,0.5,False,0.7168000280857086
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.2,0.5,False,0.7286000370979309
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.2,0.5,False,0.7136000335216522
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.3,0.5,False,0.7202000319957733
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.3,0.5,False,0.7284000277519226
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.3,0.5,False,0.727200037240982
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.4,0.5,False,0.7166000366210937
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.4,0.5,False,0.7264000296592712
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.4,0.5,False,0.7296000421047211
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,256,0.5,0.5,False,0.7186000406742096
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,256,0.5,0.5,False,0.7232000410556794
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,256,0.5,0.5,False,0.7292000412940979
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.0,False,0.27780001163482665
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.0,False,0.263400012254715
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.0,False,0.23900001347064972
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.0,False,0.7104000389575958
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.0,False,0.6764000296592713
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.0,False,0.6320000231266022
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.0,False,0.7274000346660614
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.0,False,0.727200037240982
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.0,False,0.6952000200748444
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.0,False,0.726000040769577
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.0,False,0.7302000343799591
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.0,False,0.7188000321388245
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.0,False,0.7268000423908234
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.0,False,0.7366000354290009
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.0,False,0.7332000374794007
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.0,False,0.7186000406742096
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.0,False,0.7300000309944152
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.0,False,0.7374000370502471
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.1,False,0.6128000319004059
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.1,False,0.5324000239372253
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.1,False,0.45740002393722534
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.1,False,0.7198000252246857
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.1,False,0.7026000261306763
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.1,False,0.662600040435791
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.1,False,0.7318000376224518
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.1,False,0.7272000312805176
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.1,False,0.7002000272274017
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.1,False,0.7328000485897064
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.1,False,0.7350000441074371
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.1,False,0.7280000448226929
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.1,False,0.726600033044815
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.1,False,0.735800039768219
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.1,False,0.7320000350475311
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.1,False,0.7278000354766846
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.1,False,0.7356000423431397
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.1,False,0.7394000351428985
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.2,False,0.6602000296115875
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.2,False,0.5960000276565551
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.2,False,0.5100000262260437
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.2,False,0.7322000384330749
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.2,False,0.7036000311374664
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.2,False,0.6684000313282012
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.2,False,0.7302000343799591
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.2,False,0.7288000345230102
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.2,False,0.7142000377178193
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.2,False,0.7300000429153443
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.2,False,0.7312000393867493
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.2,False,0.7312000274658204
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.2,False,0.721200042963028
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.2,False,0.735200035572052
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.2,False,0.731600034236908
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.2,False,0.7244000315666199
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.2,False,0.7298000395298004
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.2,False,0.7344000339508057
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.3,False,0.689000028371811
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.3,False,0.6296000301837921
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.3,False,0.5504000306129455
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.3,False,0.726600033044815
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.3,False,0.7126000404357911
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.3,False,0.6840000331401825
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.3,False,0.731600034236908
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.3,False,0.736400032043457
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.3,False,0.7098000407218933
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.3,False,0.7250000357627868
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.3,False,0.736400032043457
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.3,False,0.7322000324726105
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.3,False,0.728000032901764
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.3,False,0.7380000352859497
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.3,False,0.7298000395298004
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.3,False,0.7272000312805176
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.3,False,0.7324000298976898
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.3,False,0.7364000380039215
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.4,False,0.7052000224590301
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.4,False,0.6444000244140625
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.4,False,0.5820000231266022
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.4,False,0.721800035238266
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.4,False,0.7098000407218933
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.4,False,0.6848000347614288
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.4,False,0.7288000404834747
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.4,False,0.7326000392436981
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.4,False,0.7174000322818757
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.4,False,0.7278000354766846
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.4,False,0.7380000293254853
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.4,False,0.73340003490448
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.4,False,0.7296000301837922
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.4,False,0.7306000351905823
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.4,False,0.7372000336647033
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.4,False,0.7246000409126282
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.4,False,0.7346000373363495
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.4,False,0.7306000351905823
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.5,False,0.712000036239624
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.5,False,0.6574000298976899
