model,dataset,num of neg samples,accuracy
CLGR,Cora,512,0.8420000672340393
CLGR,Cora,512,0.8440000414848328
CLGR,Cora,512,0.8410000205039978
CLGR,Cora,512,0.8420000672340393
CLGR,Cora,512,0.8460000157356262
CLGR,Cora,512,0.8380000591278076
CLGR,Cora,512,0.8420000672340393
CLGR,Cora,512,0.8380000591278076
CLGR,Cora,512,0.8290000557899475
CLGR,Cora,512,0.8470000624656677
CLGR,Cora,512,0.8470000624656677
CLGR,Cora,512,0.8410000205039978
CLGR,Cora,512,0.8420000672340393
CLGR,Cora,512,0.8480000495910645
CLGR,Cora,512,0.8370000123977661
CLGR,Cora,512,0.8410000205039978
CLGR,Cora,512,0.8340000510215759
CLGR,Cora,512,0.8490000367164612
CLGR,Cora,512,0.8380000591278076
CLGR,Cora,512,0.8410000205039978
CLGR,Cora,1024,0.8440000414848328
CLGR,Cora,1024,0.8340000510215759
CLGR,Cora,1024,0.8420000672340393
CLGR,Cora,1024,0.8460000157356262
CLGR,Cora,1024,0.843000054359436
CLGR,Cora,1024,0.8410000205039978
CLGR,Cora,1024,0.8520000576972961
CLGR,Cora,1024,0.843000054359436
CLGR,Cora,1024,0.8410000205039978
CLGR,Cora,1024,0.8470000624656677
CLGR,Cora,1024,0.831000030040741
CLGR,Cora,1024,0.8520000576972961
CLGR,Cora,1024,0.8420000672340393
CLGR,Cora,1024,0.8340000510215759
CLGR,Cora,1024,0.8410000205039978
CLGR,Cora,1024,0.8390000462532043
CLGR,Cora,1024,0.843000054359436
CLGR,Cora,1024,0.8400000333786011
CLGR,Cora,1024,0.8490000367164612
CLGR,Cora,1024,0.8390000462532043
CLGR,Cora,2048,0.8490000367164612
CLGR,Cora,2048,0.8300000429153442
CLGR,Cora,2048,0.8390000462532043
CLGR,Cora,2048,0.8370000123977661
CLGR,Cora,2048,0.8530000448226929
CLGR,Cora,2048,0.8470000624656677
CLGR,Cora,2048,0.8360000252723694
CLGR,Cora,2048,0.8380000591278076
CLGR,Cora,2048,0.8410000205039978
CLGR,Cora,2048,0.8470000624656677
CLGR,Cora,2048,0.8360000252723694
CLGR,Cora,2048,0.8410000205039978
CLGR,Cora,2048,0.8370000123977661
CLGR,Cora,2048,0.8490000367164612
CLGR,Cora,2048,0.8420000672340393
CLGR,Cora,2048,0.8360000252723694
CLGR,Cora,2048,0.8370000123977661
CLGR,Cora,2048,0.8470000624656677
CLGR,Cora,2048,0.8400000333786011
CLGR,Cora,2048,0.8390000462532043
