model,dataset,num of neg samples,accuracy
CLGR,PubMed,256,0.8160000443458557
CLGR,PubMed,256,0.8220000267028809
CLGR,PubMed,256,0.812000036239624
CLGR,PubMed,256,0.8180000185966492
CLGR,PubMed,256,0.7970000505447388
CLGR,PubMed,256,0.815000057220459
CLGR,PubMed,256,0.8180000185966492
CLGR,PubMed,256,0.8160000443458557
CLGR,PubMed,512,0.8130000233650208
CLGR,PubMed,512,0.8020000457763672
CLGR,PubMed,512,0.8170000314712524
CLGR,PubMed,512,0.8110000491142273
CLGR,PubMed,512,0.815000057220459
CLGR,PubMed,512,0.8130000233650208
CLGR,PubMed,512,0.8170000314712524
CLGR,PubMed,512,0.7990000247955322
CLGR,PubMed,512,0.8050000667572021
CLGR,PubMed,512,0.8080000281333923
CLGR,PubMed,512,0.8240000605583191
CLGR,PubMed,512,0.8190000653266907
CLGR,PubMed,512,0.7980000376701355
CLGR,PubMed,512,0.8180000185966492
CLGR,PubMed,512,0.8250000476837158
CLGR,PubMed,512,0.8070000410079956
CLGR,PubMed,512,0.8090000152587891
CLGR,PubMed,512,0.8290000557899475
CLGR,PubMed,512,0.8070000410079956
CLGR,PubMed,512,0.8070000410079956
CLGR,PubMed,1024,0.8190000653266907
CLGR,PubMed,1024,0.815000057220459
CLGR,PubMed,1024,0.8190000653266907
CLGR,PubMed,1024,0.8260000348091125
CLGR,PubMed,1024,0.8010000586509705
CLGR,PubMed,1024,0.8220000267028809
CLGR,PubMed,1024,0.812000036239624
CLGR,PubMed,1024,0.8230000138282776
CLGR,PubMed,1024,0.8290000557899475
CLGR,PubMed,1024,0.8130000233650208
CLGR,PubMed,1024,0.8010000586509705
CLGR,PubMed,1024,0.8160000443458557
CLGR,PubMed,1024,0.8160000443458557
CLGR,PubMed,1024,0.8160000443458557
CLGR,PubMed,1024,0.8100000619888306
CLGR,PubMed,1024,0.8200000524520874
CLGR,PubMed,1024,0.8070000410079956
CLGR,PubMed,1024,0.8090000152587891
CLGR,PubMed,1024,0.8180000185966492
CLGR,PubMed,1024,0.8270000219345093
CLGR,PubMed,2048,0.8070000410079956
CLGR,PubMed,2048,0.8280000686645508
CLGR,PubMed,2048,0.8080000281333923
CLGR,PubMed,2048,0.812000036239624
CLGR,PubMed,2048,0.8100000619888306
CLGR,PubMed,2048,0.8160000443458557
CLGR,PubMed,2048,0.8180000185966492
CLGR,PubMed,2048,0.8050000667572021
CLGR,PubMed,2048,0.8170000314712524
CLGR,PubMed,2048,0.8090000152587891
CLGR,PubMed,2048,0.8170000314712524
CLGR,PubMed,2048,0.8210000395774841
CLGR,PubMed,2048,0.8210000395774841
CLGR,PubMed,2048,0.8200000524520874
CLGR,PubMed,2048,0.8210000395774841
CLGR,PubMed,2048,0.8250000476837158
CLGR,PubMed,2048,0.8110000491142273
CLGR,PubMed,2048,0.8210000395774841
CLGR,PubMed,2048,0.8220000267028809
CLGR,PubMed,2048,0.8210000395774841
