model,dataset,num of neg samples,accuracy
CLGR,Photo,256,0.45490196347236633
CLGR,Photo,512,0.3898693025112152
CLGR,Photo,512,0.4135620892047882
CLGR,Photo,512,0.41879087686538696
CLGR,Photo,512,0.4341503381729126
CLGR,Photo,512,0.460947722196579
CLGR,Photo,512,0.2790849804878235
CLGR,Photo,512,0.336928129196167
CLGR,Photo,512,0.4382353127002716
CLGR,Photo,512,0.39771243929862976
CLGR,Photo,512,0.46045753359794617
CLGR,Photo,512,0.3450980484485626
CLGR,Photo,512,0.4022876024246216
CLGR,Photo,512,0.3818627595901489
CLGR,Photo,512,0.35686275362968445
CLGR,Photo,512,0.4629085063934326
CLGR,Photo,512,0.4614379107952118
CLGR,Photo,512,0.3482026159763336
CLGR,Photo,512,0.390359491109848
CLGR,Photo,512,0.36486929655075073
CLGR,Photo,512,0.4588235318660736
CLGR,Photo,1024,0.45016342401504517
CLGR,Photo,1024,0.44068628549575806
CLGR,Photo,1024,0.34624183177948
CLGR,Photo,1024,0.3924836814403534
CLGR,Photo,1024,0.3937908709049225
CLGR,Photo,1024,0.3271241784095764
CLGR,Photo,1024,0.24852941930294037
CLGR,Photo,1024,0.2849673330783844
CLGR,Photo,1024,0.4457516372203827
CLGR,Photo,1024,0.4374183118343353
CLGR,Photo,1024,0.3880718946456909
CLGR,Photo,1024,0.3857843279838562
CLGR,Photo,1024,0.4027777910232544
CLGR,Photo,1024,0.46127453446388245
CLGR,Photo,1024,0.2602941393852234
CLGR,Photo,1024,0.433169960975647
CLGR,Photo,1024,0.38071897625923157
CLGR,Photo,1024,0.41013073921203613
CLGR,Photo,1024,0.4318627715110779
CLGR,Photo,1024,0.26045751571655273
CLGR,Photo,2048,0.26241829991340637
CLGR,Photo,2048,0.2988562285900116
CLGR,Photo,2048,0.4457516372203827
CLGR,Photo,2048,0.30130720138549805
CLGR,Photo,2048,0.44248366355895996
CLGR,Photo,2048,0.4112745225429535
CLGR,Photo,2048,0.3531045913696289
CLGR,Photo,2048,0.4197712540626526
CLGR,Photo,2048,0.45588237047195435
CLGR,Photo,2048,0.4593137502670288
