model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.1,0.9287143349647522
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.2,0.2,0.9339880148569742
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.2,0.9410801927248637
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.2,0.9343517223993937
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.2,0.932169497013092
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.2,0.3,0.9338061610857645
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.3,0.9338061610857645
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.3,0.9387161334355673
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.3,0.9358065128326416
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.2,0.4,0.9363520741462708
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.4,0.9332605997721354
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.4,0.9345335761706034
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.4,0.9356246789296468
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.2,0.5,0.9408983588218689
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.5,0.9416257739067078
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.5,0.937443196773529
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.5,0.9347154100735983
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.3,0.0,0.8408801555633545
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.0,0.7966903249422709
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.0,0.838516096274058
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.0,0.8159665465354919
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.3,0.1,0.9345335563023885
