model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8586666385332743
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8671514987945557
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8511514862378439
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8528484503428141
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8540605902671814
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8526060382525126
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8145454327265421
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8145454327265421
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8303029934565226
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.0,0.8678787549336752
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.0,0.8899393677711487
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.0,0.8773333032925924
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.1,0.880727231502533
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8904242316881815
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8848484754562378
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.2,0.7677575548489889
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8741817871729533
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8618181546529134
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8552727103233337
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8785454233487447
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8613333106040955
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.4,0.8543030023574829
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.4,0.8654545148213705
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.4,0.845575749874115
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.5,0.8353939255078634
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.5,0.8341818054517111
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.5,0.8404848376909891
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.5,0.0,0.8865454395612081
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.5,0.0,0.8850908875465393
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.5,0.0,0.8770908713340759
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.5,0.1,0.8841211994489034
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.5,0.1,0.8831514716148376
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.5,0.1,0.8756363193194071
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.5,0.2,0.8763636151949564
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.5,0.2,0.8770908912022909
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.5,0.2,0.8787878553072611
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.5,0.3,0.8649696906407675
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.5,0.3,0.8669090668360392
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.5,0.3,0.8521211942036947
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.5,0.4,0.868848462899526
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.5,0.4,0.8567272623380026
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.5,0.4,0.846060593922933
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.5,0.5,0.842424233754476
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.5,0.5,0.8278787732124329
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.5,0.5,0.846060593922933
