model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,1e-05,0.0001,0.1,0.5,0.9311546881993612
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0,0.0001,0.2,0.0,0.9193899830182394
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.0,0.9237472812334696
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0,0.0001,0.2,0.0,0.9398692846298218
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.0,0.9272331198056539
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0,0.0001,0.2,0.1,0.9246187408765157
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.1,0.9320261478424072
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0,0.0001,0.2,0.1,0.9263616601626078
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.1,0.9337690671284994
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0,0.0001,0.2,0.2,0.9254902005195618
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.2,0.915032684803009
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0,0.0001,0.2,0.2,0.9259259303410848
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.2,0.9263616601626078
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0,0.0001,0.2,0.3,0.9241830110549927
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.3,0.9276688496271769
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0,0.0001,0.2,0.3,0.9254902005195618
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.3,0.9224400917689005
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0,0.0001,0.2,0.4,0.9337690671284994
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.4,0.9185185233751932
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0,0.0001,0.2,0.4,0.9215686321258545
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.4,0.9272331198056539
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0,0.0001,0.2,0.5,0.9224400917689005
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.5,0.915032684803009
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0,0.0001,0.2,0.5,0.9281045794487
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.5,0.9276688496271769
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0,0.0001,0.3,0.0,0.9246187408765157
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.0,0.9202614426612854
