model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.0,0.8196035822232565
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.2,0.1,0.9261684020360311
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.1,0.9383524457613627
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.1,0.9316239356994629
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.1,0.936170240243276
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.2,0.2,0.9385342796643575
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.2,0.9365339279174805
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.2,0.9339880148569742
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.2,0.9367157816886902
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.2,0.3,0.9339880148569742
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.3,0.9318058093388876
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.3,0.9365339080492655
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.3,0.9396254022916158
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.2,0.4,0.9368976354598999
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.4,0.9338061610857645
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.4,0.9419894615809122
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.4,0.9347154100735983
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.2,0.5,0.9419894615809122
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.2,0.5,0.9367157816886902
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.2,0.5,0.9368976354598999
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.2,0.5,0.9403527975082397
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.3,0.0,0.8374249935150146
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.0,0.7983269890149435
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.0,0.841789444287618
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.0,0.8243317206700643
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.3,0.1,0.9338061610857645
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.1,0.9354428251584371
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.1,0.9310783942540487
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.1,0.9370794892311096
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.3,0.2,0.938170591990153
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.2,0.9363520741462708
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.2,0.9387161533037821
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.2,0.937443196773529
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.3,0.3,0.934169868628184
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.3,0.9347154100735983
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.3,0.9408983588218689
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.3,0.9343517223993937
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.3,0.4,0.94017094373703
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.4,0.9438079794247946
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.4,0.9383524656295776
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.4,0.9385342995325724
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.3,0.5,0.9347154299418131
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.5,0.938897987206777
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.5,0.9356246789296468
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.5,0.939443568388621
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.4,0.0,0.8174213767051697
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.0,0.8023277322451273
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.0,0.8428805271784464
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.0,0.8259683847427368
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.4,0.1,0.9345335563023885
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.1,0.9314420819282532
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.1,0.932169497013092
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.1,0.9314420819282532
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.4,0.2,0.9399891098340353
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.2,0.9347154100735983
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.2,0.9387161533037821
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.2,0.9365339279174805
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.4,0.3,0.9378069043159485
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.3,0.9376250505447388
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.3,0.9379887382189432
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.3,0.9390798608462015
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.4,0.4,0.9363520741462708
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.4,0.9376250505447388
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.4,0.9339880148569742
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.4,0.9383524457613627
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.4,0.5,0.9385343194007874
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.5,0.9396254022916158
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.5,0.9438079794247946
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.5,0.9343517223993937
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.5,0.0,0.8339698314666748
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.0,0.7955992221832275
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.0,0.8312420646349589
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.0,0.8199672897656759
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.5,0.1,0.9328969120979309
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.1,0.9332605997721354
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.1,0.924168050289154
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.1,0.9312602480252584
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.5,0.2,0.9405346711476644
