model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.2,0.1,0.8606060345967611
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.2,0.1,0.8751514951388041
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.2,0.2,0.8593939145406088
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.2,0.2,0.8669090668360392
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.2,0.2,0.8707878589630127
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.2,0.2,0.8710302710533142
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.2,0.3,0.853333314259847
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.2,0.3,0.8608484665552775
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.2,0.3,0.8666666547457377
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.2,0.3,0.8698181509971619
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.2,0.4,0.8341818054517111
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.2,0.4,0.8380605777104696
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.2,0.4,0.8489696780840555
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.2,0.4,0.872484823067983
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.2,0.5,0.8225454290707906
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.2,0.5,0.8063030044237772
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.2,0.5,0.857454518477122
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.2,0.5,0.8433939019838969
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.3,0.0,0.8889696598052979
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.3,0.0,0.8783030112584432
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.3,0.0,0.8882423837979635
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.3,0.0,0.8894545237223307
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.3,0.1,0.8673939108848572
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.3,0.1,0.8821818033854166
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.3,0.1,0.8785454233487447
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.3,0.1,0.8741818070411682
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.3,0.2,0.8761211832364401
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.3,0.2,0.8722423911094666
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.3,0.2,0.8669090668360392
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.3,0.2,0.8690908948580424
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.3,0.3,0.8642423947652181
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.3,0.3,0.8552726904551188
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.3,0.3,0.8678787549336752
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.3,0.3,0.8809696634610494
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.3,0.4,0.8482424020767212
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.3,0.4,0.8487272461255392
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.3,0.4,0.864727238814036
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.3,0.4,0.8627878626187643
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.3,0.5,0.8470302820205688
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.3,0.5,0.8244848450024923
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.3,0.5,0.8686060309410095
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.3,0.5,0.8523636062939962
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.4,0.0,0.8816969593365988
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.4,0.0,0.8783029913902283
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.4,0.0,0.8877575397491455
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.4,0.0,0.8826666474342346
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.4,0.1,0.8792726993560791
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.4,0.1,0.8848484754562378
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.4,0.1,0.8681211670239767
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.4,0.1,0.8749090631802877
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.4,0.2,0.8780605792999268
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.4,0.2,0.8676363428433737
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.4,0.2,0.8710302710533142
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.4,0.2,0.8799999753634135
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.4,0.3,0.8700605829556783
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.4,0.3,0.8545454541842142
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.4,0.3,0.865212082862854
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.4,0.3,0.8700605630874634
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.4,0.4,0.8458181619644165
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.4,0.4,0.8511515061060587
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.4,0.4,0.8741817871729533
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.4,0.4,0.8707878589630127
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.4,0.5,0.8298181692759196
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.4,0.5,0.8324848214785258
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.4,0.5,0.8635151386260986
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.4,0.5,0.868363598982493
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.5,0.0,0.8943030039469401
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.5,0.0,0.883393923441569
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.5,0.0,0.8904242316881815
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.5,0.0,0.8938181598981222
