model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.1,0.1,0.9124183058738708
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.1,0.1,0.9263616601626078
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.1,0.1,0.9328976074854533
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.1,0.1,0.9328976074854533
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.1,0.2,0.9119825760523478
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.1,0.2,0.9185185233751932
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.1,0.2,0.9193899830182394
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.1,0.2,0.9302832285563151
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.1,0.3,0.9202614426612854
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.1,0.3,0.9202614426612854
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.1,0.3,0.9320261478424072
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.1,0.3,0.929411768913269
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.1,0.4,0.9276688496271769
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.1,0.4,0.9302832285563151
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.1,0.4,0.9267973899841309
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.1,0.4,0.9154684146245321
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.1,0.5,0.9154684146245321
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.1,0.5,0.9111111164093018
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.1,0.5,0.9215686321258545
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.1,0.5,0.914161225159963
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.0,0.9267973899841309
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.0,0.9272331198056539
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.0,0.9241830110549927
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.0,0.9394335548082987
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.1,0.9281045794487
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.1,0.9263616601626078
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.1,0.9246187408765157
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.1,0.9228758215904236
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.2,0.9320261478424072
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.2,0.9241830110549927
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.2,0.928540309270223
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.2,0.9237472812334696
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.3,0.9263616601626078
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.3,0.9267973899841309
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.3,0.9154684146245321
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.3,0.9298474987347921
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.4,0.9337690671284994
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.4,0.9132897655169169
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.4,0.9246187408765157
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.4,0.9298474987347921
