model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.1,0.5,0.804121196269989
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.1,0.5,0.8043636083602905
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.1,0.5,0.8184242248535156
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.1,0.5,0.8746666510899862
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.1,0.5,0.7917575438817342
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.1,0.5,0.815515140692393
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.1,0.5,0.8186666568120321
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.1,0.5,0.8785454432169596
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.1,0.5,0.8552727103233337
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.1,0.5,0.8564848303794861
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.1,0.5,0.8620605866114298
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.1,0.5,0.8632727066675822
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.1,0.5,0.8671514987945557
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.1,0.5,0.8479999899864197
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.1,0.5,0.8523636261622111
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.1,0.5,0.8736969431241354
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.1,0.8775757352511088
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.1,0.8804848194122314
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.1,0.8654545148213705
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.1,0.8923636078834534
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.1,0.8732120990753174
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.1,0.8717575470606486
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.1,0.8826666275660197
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.1,0.8819393714269003
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.1,0.8775757352511088
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.1,0.8741817871729533
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.1,0.8763636350631714
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.1,0.883878767490387
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.1,0.8758787711461385
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.1,0.8770908713340759
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.1,0.8649696707725525
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.1,0.8773333032925924
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.2,0.8579393625259399
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.2,0.8734545111656189
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.2,0.8698181509971619
