model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.2,0.3,0.9211329023043314
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.2,0.3,0.8949891130129496
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.2,0.3,0.9233115514119467
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.2,0.3,0.9137254953384399
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.2,0.3,0.8557734290758768
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.2,0.3,0.9032679796218872
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.2,0.3,0.8980392217636108
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.2,0.3,0.9128540356953939
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.2,0.3,0.9333333373069763
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.2,0.3,0.9119825760523478
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.2,0.3,0.9180827935536703
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.2,0.3,0.9198257128397623
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.2,0.3,0.928540309270223
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.2,0.3,0.9080610076586405
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.2,0.3,0.929411768913269
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.2,0.3,0.9337690671284994
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0001,0.2,0.3,0.9259259303410848
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0001,0.2,0.3,0.9233115514119467
GRACE,Photo,linear,2000,256,0.001,0.01,0.0001,0.2,0.3,0.9337690671284994
GRACE,Photo,standard,2000,256,0.001,0.01,0.0001,0.2,0.3,0.929411768913269
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0001,0.2,0.3,0.9241830110549927
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0001,0.2,0.3,0.9328976074854533
GRACE,Photo,linear,2000,256,0.001,0.01,0.0001,0.2,0.3,0.9132897655169169
GRACE,Photo,standard,2000,256,0.001,0.01,0.0001,0.2,0.3,0.928976039091746
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.2,0.4,0.9302832285563151
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.2,0.4,0.9185185233751932
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.2,0.4,0.9267973899841309
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.2,0.4,0.9276688496271769
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.2,0.4,0.8309368292490641
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.2,0.4,0.9080610076586405
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.2,0.4,0.9023965199788412
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.2,0.4,0.9211329023043314
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.2,0.4,0.9228758215904236
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.2,0.4,0.9198257128397623
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.2,0.4,0.9254902005195618
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.2,0.4,0.9211329023043314
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.2,0.4,0.9159041444460551
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.2,0.4,0.9193899830182394
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.2,0.4,0.9185185233751932
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.2,0.4,0.9228758215904236
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0001,0.2,0.4,0.9307189583778381
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0001,0.2,0.4,0.9154684146245321
GRACE,Photo,linear,2000,256,0.001,0.01,0.0001,0.2,0.4,0.9337690671284994
GRACE,Photo,standard,2000,256,0.001,0.01,0.0001,0.2,0.4,0.9281045794487
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0001,0.2,0.4,0.9337690671284994
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0001,0.2,0.4,0.9315904180208842
GRACE,Photo,linear,2000,256,0.001,0.01,0.0001,0.2,0.4,0.9254902005195618
GRACE,Photo,standard,2000,256,0.001,0.01,0.0001,0.2,0.4,0.9250544706980387
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.2,0.5,0.9206971724828085
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.2,0.5,0.9193899830182394
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.2,0.5,0.9111111164093018
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.2,0.5,0.9254902005195618
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.2,0.5,0.8919390042622884
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.2,0.5,0.8827886780103048
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.2,0.5,0.9041394392649332
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.2,0.5,0.9189542531967163
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.2,0.5,0.8514161308606466
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.2,0.5,0.9098039269447327
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.2,0.5,0.9198257128397623
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.2,0.5,0.9254902005195618
