model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.0,0.7793333729108175
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.0,0.7766667008399963
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.1,0.8053333759307861
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.1,0.799333373705546
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.1,0.8140000502268473
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.2,0.8020000457763672
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.2,0.8200000325838724
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.2,0.8186667164166769
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.3,0.8093333840370178
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.3,0.8206666906674703
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.3,0.8093333641688029
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.4,0.8000000516573588
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.4,0.815333366394043
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.4,0.812000036239624
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.5,0.7813333670298258
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.5,0.796666701634725
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.5,0.8046666979789734
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.4,0.0,0.7906667192776998
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.4,0.0,0.7946667075157166
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.4,0.0,0.7846666971842448
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.4,0.1,0.812000036239624
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.4,0.1,0.7980000376701355
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.4,0.1,0.8046666979789734
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.4,0.2,0.8233333826065063
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.4,0.2,0.8226667046546936
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.4,0.2,0.8226667046546936
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.4,0.3,0.8100000421206156
