model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.1,0.4,0.9403050144513448
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.1,0.4,0.9246187408765157
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.1,0.5,0.9172113339106241
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.1,0.5,0.915032684803009
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.1,0.5,0.9320261478424072
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.1,0.5,0.9254902005195618
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.0,0.914161225159963
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.0,0.9363834460576376
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.0,0.9324618776639303
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.0,0.9250544706980387
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.1,0.9267973899841309
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.1,0.9298474987347921
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.1,0.9276688496271769
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.1,0.9337690671284994
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.2,0.9355119864145914
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.2,0.9259259303410848
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.2,0.9315904180208842
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.2,0.9276688496271769
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.3,0.9215686321258545
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.3,0.9263616601626078
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.3,0.9350762565930685
