model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.0,False,0.8643636107444763
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.1,False,0.8389090597629547
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.1,False,0.8474908769130707
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.1,False,0.884218168258667
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.1,False,0.883709067106247
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.1,False,0.8283636152744294
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.1,False,0.8426908850669861
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.1,False,0.8784727156162262
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.1,False,0.8829817950725556
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.2,False,0.8285817921161651
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.2,False,0.8435636103153229
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.2,False,0.8725817978382111
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.2,False,0.8813090682029724
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.2,False,0.8298181533813477
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.2,False,0.8463272452354431
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.2,False,0.8842908859252929
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.2,False,0.8797818005084992
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.3,False,0.8260363399982452
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.3,False,0.8405817985534668
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.3,False,0.8805090725421906
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.3,False,0.87752725481987
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.3,False,0.8301090717315673
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.3,False,0.8423272371292114
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.3,False,0.8757090628147125
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.3,False,0.8794908881187439
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.4,False,0.8266181707382202
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.4,False,0.8455272495746613
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.8767999768257141
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.8767272591590881
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.4,False,0.8168727040290833
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.4,False,0.8347636163234711
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.4,False,0.8713454306125641
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.4,False,0.8744727075099945
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.5,False,0.8151999890804291
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.5,False,0.8338908851146698
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.8711272597312927
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.8733817994594574
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.5,False,0.8172363460063934
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.5,False,0.8301818013191223
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.5,False,0.8719272553920746
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.5,False,0.8771636188030243
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.0,False,0.7129454433917999
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.0,False,0.7346181690692901
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.0,False,0.8698181688785553
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.0,False,0.8807999789714813
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.0,False,0.695199990272522
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.0,False,0.7444363415241242
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.0,False,0.8710545241832733
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.0,False,0.8746908783912659
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.1,False,0.8319272518157959
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.1,False,0.8557090759277344
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.1,False,0.8812363386154175
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.1,False,0.8826908946037293
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.1,False,0.8348363399505615
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.1,False,0.8458908796310425
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.1,False,0.8780363440513611
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.1,False,0.8823272526264191
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.2,False,0.8269090712070465
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.2,False,0.8477818012237549
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.2,False,0.8791272521018982
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.2,False,0.8779636204242707
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.2,False,0.8295272529125214
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.2,False,0.845309066772461
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.2,False,0.8790545344352723
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.2,False,0.8830545306205749
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.3,False,0.8265454411506653
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.3,False,0.8482181668281555
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.3,False,0.8759999811649323
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.3,False,0.8783999741077423
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.3,False,0.8270545244216919
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.3,False,0.8482908844947815
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.3,False,0.8775272488594055
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.3,False,0.8784727036952973
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.4,False,0.825672709941864
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.4,False,0.8366545259952545
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.8739636063575744
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.8780363440513611
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.4,False,0.8231272637844086
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.4,False,0.8366545140743256
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.4,False,0.8705454289913177
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.4,False,0.8755636155605316
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.5,False,0.8203636169433594
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.5,False,0.8334545254707336
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.8736726939678192
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.8758545219898224
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.5,False,0.8182545185089112
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.5,False,0.8319272518157959
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.5,False,0.8729454338550567
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.5,False,0.8713454306125641
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.0,False,0.7554908871650696
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.0,False,0.8187636137008667
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.8717817902565003
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.8773817896842957
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.0,False,0.7576727092266082
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.0,False,0.8082908987998962
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.0,False,0.8749817967414856
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.0,False,0.8886545240879059
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.1,False,0.8339636087417602
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.1,False,0.8568727016448975
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.879345428943634
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.8841454267501831
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.1,False,0.8333090782165528
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.1,False,0.8538181602954864
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.1,False,0.8736726999282837
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.1,False,0.8800727009773255
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.2,False,0.8362908899784088
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.2,False,0.850690895318985
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.8820363402366638
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.8807272553443909
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.2,False,0.8315636098384858
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.2,False,0.8474908828735351
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.2,False,0.8777454257011413
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.2,False,0.8834181547164917
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.3,False,0.8295999765396118
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.3,False,0.8445090591907501
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.8743999779224396
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.882909071445465
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.3,False,0.8265454351902009
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.3,False,0.8450181663036347
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.3,False,0.8767272472381592
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.3,False,0.8826908826828003
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.4,False,0.8291636168956756
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.4,False,0.845818167924881
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.875781798362732
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.8827636122703553
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.4,False,0.819636344909668
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.4,False,0.8386908888816833
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.4,False,0.8700363397598266
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.4,False,0.8802181541919708
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.5,False,0.816581791639328
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.5,False,0.8414545238018036
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.8722908794879913
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.8818181574344635
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.5,False,0.8163636267185211
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.5,False,0.8410181641578675
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.5,False,0.8720727086067199
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.5,False,0.8736726999282837
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.0,False,0.7876363456249237
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.0,False,0.8384727120399476
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.8789817988872528
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.8803636193275451
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.0,False,0.7911999702453614
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.0,False,0.8345454335212708
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.0,False,0.8760727107524872
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.0,False,0.8859636187553406
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.1,False,0.8354908883571625
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.1,False,0.8545454323291779
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.8765817940235138
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.8843636155128479
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.1,False,0.8389090776443482
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.1,False,0.8521454393863678
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.1,False,0.8802181541919708
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.1,False,0.8874908983707428
