model,dataset,epochs,lr1,lr2,wd1,wd2,channels,edge_drop_rate,feat_mask_rate,accuracy
CLGR,PubMed,50,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.8158500373363495
CLGR,PubMed,100,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.81985003054142
CLGR,PubMed,200,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.8166500359773636
CLGR,PubMed,400,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.8236500442028045
CLGR,PubMed,600,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.830400037765503
CLGR,PubMed,800,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.8284000366926193
CLGR,PubMed,1000,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.8253000408411026
CLGR,PubMed,1500,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.8211500436067581
CLGR,PubMed,2000,0.001,0.01,0.0,0.0001,256,0.5,0.3,0.8137500405311584
