model,dataset,epochs,lr1,lr2,wd1,wd2,channels,edge_drop_rate,feat_mask_rate,accuracy
CLGR,Photo,50,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.9270670205354691
CLGR,Photo,100,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.929248395562172
CLGR,Photo,200,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.9295016676187515
CLGR,Photo,400,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.927630752325058
CLGR,Photo,600,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.9273693114519119
CLGR,Photo,800,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.9258823901414871
CLGR,Photo,1000,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.9244444757699967
CLGR,Photo,1500,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.9223611414432525
CLGR,Photo,2000,0.001,0.01,0.0,0.0001,256,0.5,0.0,0.9188807457685471
