model,dataset,epochs,lr1,lr2,wd1,wd2,channels,edge_drop_rate,feat_mask_rate,accuracy
CLGR,Computers,50,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.883403018116951
CLGR,Computers,100,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.8897109568119049
CLGR,Computers,200,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.8920559912919999
CLGR,Computers,400,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.8917060524225235
CLGR,Computers,600,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.8916015237569809
CLGR,Computers,800,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.8895655333995819
CLGR,Computers,1000,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.891397014260292
CLGR,Computers,1500,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.8886111557483674
CLGR,Computers,2000,0.001,0.005,0.0,0.0001,256,0.5,0.0,0.8859616458415985
