model,dataset,epochs,lr1,lr2,wd1,wd2,channels,edge_drop_rate,feat_mask_rate,accuracy
CLGR,Cora,50,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.8225000381469727
CLGR,Cora,100,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.8342000395059586
CLGR,Cora,200,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.8258500397205353
CLGR,Cora,400,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.7949000388383866
CLGR,Cora,600,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.7622500389814377
CLGR,Cora,800,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.7324000298976898
CLGR,Cora,1000,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.7181500345468521
CLGR,Cora,1500,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.6791000306606293
CLGR,Cora,2000,0.001,0.005,0.0,0.0001,128,0.5,0.2,0.6632500320672989
