model,dataset,epochs,lr1,lr2,wd1,wd2,channels,edge_drop_rate,feat_mask_rate,accuracy
CLGR,CS,50,0.001,0.005,0.0,0.01,128,0.1,0.3,0.9242534101009369
CLGR,CS,100,0.001,0.005,0.0,0.01,128,0.1,0.3,0.9279319822788239
CLGR,CS,200,0.001,0.005,0.0,0.01,128,0.1,0.3,0.9305366486310959
CLGR,CS,400,0.001,0.005,0.0,0.01,128,0.1,0.3,0.9297763794660568
CLGR,CS,600,0.001,0.005,0.0,0.01,128,0.1,0.3,0.9289615720510482
CLGR,CS,800,0.001,0.005,0.0,0.01,128,0.1,0.3,0.9252693623304367
CLGR,CS,1000,0.001,0.005,0.0,0.01,128,0.1,0.3,0.9198861569166183
CLGR,CS,1500,0.001,0.005,0.0,0.01,128,0.1,0.3,0.888299497961998
CLGR,CS,2000,0.001,0.005,0.0,0.01,128,0.1,0.3,0.8568935215473175
