model,dataset,epochs,lr1,lr2,wd1,wd2,channels,edge_drop_rate,feat_mask_rate,accuracy
CLGR,CS,50,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9324731022119522
CLGR,CS,100,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9341129511594772
CLGR,CS,200,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9359232485294342
CLGR,CS,400,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9371880829334259
CLGR,CS,600,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9384733647108078
CLGR,CS,800,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9377472013235092
CLGR,CS,1000,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9374710470438004
CLGR,CS,1500,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9362505435943603
CLGR,CS,2000,0.001,0.005,0.0,0.01,512,0.1,0.3,0.9331276684999465
