model,dataset,epochs,lr1,lr2,wd1,wd2,channels,edge_drop_rate,feat_mask_rate,accuracy
CLGR,CiteSeer,50,0.001,0.01,0.0,0.01,128,0.5,0.2,0.7229000329971313
CLGR,CiteSeer,100,0.001,0.01,0.0,0.01,128,0.5,0.2,0.7159000277519226
CLGR,CiteSeer,200,0.001,0.01,0.0,0.01,128,0.5,0.2,0.6819000333547592
CLGR,CiteSeer,400,0.001,0.01,0.0,0.01,128,0.5,0.2,0.6478500306606293
CLGR,CiteSeer,600,0.001,0.01,0.0,0.01,128,0.5,0.2,0.6316500276327133
CLGR,CiteSeer,800,0.001,0.01,0.0,0.01,128,0.5,0.2,0.6193000257015229
CLGR,CiteSeer,1000,0.001,0.01,0.0,0.01,128,0.5,0.2,0.6166000306606293
CLGR,CiteSeer,1500,0.001,0.01,0.0,0.01,128,0.5,0.2,0.6099500238895417
CLGR,CiteSeer,2000,0.001,0.01,0.0,0.01,128,0.5,0.2,0.6034500271081924
