model,dataset,epochs,layers,tau,lr1,lr2,wd1,wd2,channels,edge_drop_rate,feat_mask_rate,accuracy
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.9254902005195618
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.929411768913269
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.9339869618415833
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.9316993951797485
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.9346405267715454
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.9326797723770142
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.9354575276374817
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.929411768913269
CLGR,Photo,100,2,0.5,0.001,0.01,0.0,0.0001,512,0.5,0.0,0.9266340136528015
